dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2026;pmun_2026
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53096;215300963;Ernée;5599;5499
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53123;215301235;Juvigné;1354;1327
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53015;215300153;La Baconnière;2019;1965
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53031;215300310;La Bigottière;493;489
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53086;215300864;La Croixille;642;629
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53177;215301771;La Pellerine;312;297
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53126;215301268;Larchamp;1024;1001
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53155;215301557;Montenay;1313;1291
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53211;215302118;Saint-Denis-de-Gastines;1491;1463
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53225;215302258;Saint-Germain-le-Guillaume;516;507
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53226;215302266;Saint-Hilaire-du-Maine;828;797
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53245;215302456;Saint-Pierre-des-Landes;946;923
53;245300355;CC de l'Ernée;CC;FPU;15;20751;20303;53;53269;215302696;Vautorte;618;607
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53003;215300039;Ambrières-les-Vallées;2661;2619
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53042;215300427;Brecé;836;821
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53047;215300476;Carelles;254;246
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53055;215300559;Chantrigné;614;599
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53064;215300641;Châtillon-sur-Colmont;964;949
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53071;215300716;Colombiers-du-Plessis;505;482
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53079;215300799;Couesmes-Vaucé;387;379
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53091;215300914;Désertines;477;468
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53100;215301003;Fougerolles-du-Plessis;1234;1215
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53107;215301078;Gorron;2485;2440
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53115;215301151;Hercé;304;297
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53093;215300930;La Dorée;290;286
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53125;215301250;Landivy;1118;1094
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53176;215301763;Le Pas;525;517
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53131;215301318;Lesbois;184;179
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53132;215301326;Levaré;276;269
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53154;215301540;Montaudin;898;879
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53170;215301706;Oisseau;1163;1136
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53181;215301813;Pontmain;815;809
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53199;215301995;Saint-Aubin-Fosse-Louvain;213;209
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53202;215302027;Saint-Berthevin-la-Tannière;317;308
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53213;215302134;Saint-Ellier-du-Maine;524;508
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53234;215302340;Saint-Loup-du-Gast;320;313
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53237;215302373;Saint-Mars-sur-Colmont;449;440
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53238;215302381;Saint-Mars-sur-la-Futaie;538;522
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53261;215302613;Soucé;139;139
53;245300389;CC du Bocage Mayennais;CC;FPU;27;18607;18235;53;53270;215302704;Vieuvy;117;112
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53029;200084648;Bierné-les-Villages;1313;1285
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53062;200084655;Château-Gontier-sur-Mayenne;17255;16584
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53063;215300633;Châtelain;479;470
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53066;215300666;Chemazé;1385;1352
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53078;215300781;Coudray;886;869
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53089;215300898;Daon;552;543
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53101;215301011;Fromentières;878;848
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53104;200084614;Gennes-Longuefuye;1383;1354
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53117;215301177;Houssay;505;493
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53136;200084689;La Roche-Neuville;1273;1240
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53145;215301458;Marigné-Peuton;554;543
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53150;215301508;Ménil;946;923
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53172;215301722;Origné;398;390
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53178;215301789;Peuton;229;222
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53124;200076123;Prée-d'Anjou;1419;1381
53;245300447;CC du Pays de Château-Gontier;CC;FPU;16;30975;29992;53;53210;215302100;Saint-Denis-d'Anjou;1520;1495
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72004;217200047;Amné;576;569
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72017;217200179;Auvers-sous-Montfaucon;236;231
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72019;217200195;Avessé;340;332
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72045;217200450;Brains-sur-Gée;766;757
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72050;217200500;Brûlon;1575;1549
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72059;217200591;Chantenay-Villedieu;824;807
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72070;217200708;Chassillé;256;249
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72074;217200740;Chemiré-en-Charnie;219;212
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72083;217200831;Chevillé;361;351
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72096;217200963;Coulans-sur-Gée;1679;1605
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72107;217201078;Crannes-en-Champagne;347;340
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72126;217201268;Épineu-le-Chevreuil;292;286
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72136;217201367;Fontenay-sur-Vègre;314;307
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72149;217201490;Joué-en-Charnie;596;589
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72166;217201664;Longnes;288;286
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72168;217201680;Loué;2188;2156
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72177;217201771;Maigné;328;326
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72184;217201847;Mareil-en-Champagne;347;342
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72223;217202233;Noyen-sur-Sarthe;2603;2556
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72237;217202373;Pirmil;524;512
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72239;217202399;Poillé-sur-Vègre;597;582
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72274;217202746;Saint-Christophe-en-Champagne;225;218
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72278;217202787;Saint-Denis-d'Orques;771;760
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72307;217203074;Saint-Ouen-en-Champagne;243;237
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72312;217203124;Saint-Pierre-des-Bois;225;220
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72347;217203470;Tassé;296;287
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72348;217203488;Tassillé;139;136
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72367;217203678;Vallon-sur-Gée;784;774
72;200040475;CC LBN Communauté;CC;FPU;29;18148;17780;72;72379;217203793;Viré-en-Champagne;209;204
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72023;200053254;Ballon-Saint Mars;2300;2273
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72099;217200997;Courcebœufs;645;640
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72150;217201508;Joué-l'Abbé;1290;1267
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72024;217200245;La Bazoge;3878;3796
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72147;217201474;La Guierche;1325;1300
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72205;217202050;Montbizot;1869;1841
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72217;217202175;Neuville-sur-Sarthe;2495;2463
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72289;217202894;Sainte-Jamme-sur-Sarthe;1973;1950
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72290;217202902;Saint-Jean-d'Assé;1823;1790
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72310;217203108;Saint-Pavace;2055;2007
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72338;217203389;Souillé;812;797
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72340;217203405;Souligné-sous-Ballon;1262;1244
72;200068963;CC Maine Coeur de Sarthe;CC;FPU;13;22273;21911;72;72349;217203496;Teillé;546;543
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72028;217200286;Beaumont-Pied-de-Bœuf;480;472
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72027;217200278;Beaumont-sur-Dême;330;326
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72052;217200526;Chahaignes;673;664
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72103;217201037;Courdemanche;634;623
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72115;217201151;Dissay-sous-Courcillon;980;966
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72134;217201342;Flée;538;528
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72153;217201532;Jupilles;579;566
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72068;217200682;La Chartre-sur-le-Loir;1388;1370
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72160;217201607;Lavernat;598;586
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72143;217201433;Le Grand-Lucé;1969;1949
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72161;217201615;Lhomme;944;933
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72262;200072262;Loir en Vallée;2115;2044
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72173;217201730;Luceau;1251;1225
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72183;217201839;Marçon;1079;1057
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72210;217202100;Montreuil-le-Henri;303;295
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72071;200063196;Montval-sur-Loir;5827;5641
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72221;217202217;Nogent-sur-Loir;365;361
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72248;217202480;Pruillé-l'Éguillé;812;801
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72279;217202795;Saint-Georges-de-la-Couée;183;181
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72311;217203116;Saint-Pierre-de-Chevillé;341;334
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72314;217203140;Saint-Pierre-du-Lorouër;363;356
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72325;217203256;Saint-Vincent-du-Lorouër;829;814
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72356;217203561;Thoiré-sur-Dinan;406;399
72;200070373;CC Loir-Lucé-Bercé;CC;FPU;24;23658;23136;72;72376;217203769;Villaines-sous-Lucé;671;645
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72002;217200021;Aillières-Beauvoir;205;200
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72018;217200187;Avesnes-en-Saosnois;93;93
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72026;217200260;Beaufay;1545;1522
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72037;217200377;Blèves;128;128
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72039;217200393;Bonnétable;3755;3703
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72048;217200484;Briosne-lès-Sables;566;558
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72086;217200864;Commerveil;143;138
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72088;217200880;Congé-sur-Orne;325;314
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72091;217200914;Contilly;138;134
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72101;217201011;Courcemont;675;664
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72102;217201029;Courcival;82;80
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72104;217201045;Courgains;595;581
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72112;217201128;Dangeul;491;486
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72148;217201482;Jauzé;82;80
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72015;217200153;Les Aulneaux;112;111
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72192;217201920;Les Mées;106;103
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72170;217201706;Louvigny;182;178
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72171;217201714;Louzes;106;103
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72174;217201748;Lucé-sous-Ballon;109;108
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72180;217201805;Mamers;5150;4996
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72189;200082543;Marolles-les-Braults;2061;2039
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72188;217201888;Marollette;161;159
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72194;217201946;Meurcé;277;275
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72196;217201961;Mézières-sur-Ponthouin;734;725
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72201;217202019;Moncé-en-Saosnois;225;221
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72202;217202027;Monhoudou;222;214
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72214;217202142;Nauvay;12;12
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72215;217202159;Neufchâtel-en-Saosnois;1021;1003
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72220;217202209;Nogent-le-Bernard;879;864
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72222;217202225;Nouans;252;252
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;61;61319;216103192;Origny-le-Roux;257;251
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72227;217202274;Panon;33;33
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72233;217202332;Peray;70;70
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72238;217202381;Pizieux;76;75
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72251;217202514;René;392;387
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72259;217202597;Rouperroux-le-Coquet;269;266
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72265;217202654;Saint-Aignan;265;264
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72270;217202704;Saint-Calez-en-Saosnois;180;179
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72276;217202761;Saint-Cosme-en-Vairais;1965;1927
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72281;217202811;Saint-Georges-du-Rosay;459;452
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72295;217202951;Saint-Longis;514;509
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72313;217203132;Saint-Pierre-des-Ormes;211;206
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72316;217203165;Saint-Rémy-des-Monts;726;713
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72317;217203173;Saint-Rémy-du-Val;505;493
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72324;217203249;Saint-Vincent-des-Prés;516;502
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72326;217203264;Saosnes;219;216
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;61;61476;216104760;Suré;283;277
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72352;217203520;Terrehault;139;139
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72354;217203546;Thoigné;166;165
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72372;217203728;Vezot;75;75
72;200072676;CC Maine Saosnois;CC;FPU;51;27885;27375;72;72374;217203744;Villaines-la-Carelle;133;132
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72007;217200070;Ardenay-sur-Mérize;516;504
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72042;217200427;Bouloire;2154;2127
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72090;217200906;Connerré;2818;2780
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72094;217200948;Coudrecieux;647;636
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72046;217200468;Le Breil-sur-Mérize;1583;1552
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72165;217201656;Lombron;1983;1960
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72178;217201789;Maisoncelles;204;201
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72241;217202415;Montfort-le-Gesnois;2972;2939
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72224;217202241;Nuillé-le-Jalais;531;528
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72271;217202712;Saint-Célerin;889;882
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72275;217202753;Saint-Corneille;1530;1510
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72300;217203009;Saint-Mars-la-Brière;2715;2681
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72303;217203033;Saint-Michel-de-Chavaignes;753;737
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72329;217203298;Savigné-l'Évêque;4102;4031
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72335;217203355;Sillé-le-Philippe;1102;1085
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72341;217203413;Soulitré;611;597
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72345;217203454;Surfonds;345;339
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72358;217203587;Thorigné-sur-Dué;1721;1637
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72359;217203595;Torcé-en-Vallée;1427;1397
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72361;217203611;Tresson;523;511
72;200072684;CC Le Gesnois Bilurien;CC;FPU;21;30676;30155;72;72382;933368573;Val-de-la-Hune;1550;1521
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72032;217200328;Berfay;340;333
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72035;217200351;Bessé-sur-Braye;2018;1972
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72085;217200856;Cogners;174;170
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72087;217200872;Conflans-sur-Anille;475;468
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72118;217201185;Dollon;1446;1427
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72125;217201250;Écorpain;306;296
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72064;217200641;La Chapelle-Huon;524;513
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72158;217201581;Lavaré;827;815
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72190;217201904;Marolles-lès-Saint-Calais;294;284
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72204;217202043;Montaillé;522;516
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72250;217202506;Rahay;171;167
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72269;217202696;Saint-Calais;3146;2948
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72272;217202720;Sainte-Cérotte;346;337
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72286;217202860;Saint-Gervais-de-Vic;388;383
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72333;217203330;Semur-en-Vallon;438;428
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72128;200082790;Val-d'Étangson;538;530
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72366;217203660;Valennes;305;303
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72368;217203686;Vancé;285;283
72;200072692;CC des Vallées de la Braye et de l'Anille;CC;FPU;19;15101;14696;72;72373;217203736;Vibraye;2558;2523
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72005;217200054;Ancinnes;917;895
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72011;217200112;Assé-le-Boisne;910;881
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72012;217200120;Assé-le-Riboul;484;479
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72029;217200294;Beaumont-sur-Sarthe;1989;1972
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72034;217200344;Bérus;444;435
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72036;217200369;Béthon;331;323
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72043;217200435;Bourg-le-Roi;335;325
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72078;217200781;Chérancé;357;353
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72079;217200799;Chérisay;313;303
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72120;217201201;Doucelles;227;223
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72121;217201219;Douillet;324;319
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72138;200085660;Fresnay-sur-Sarthe;2969;2928
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72139;217201391;Fyé;1051;1013
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72141;217201417;Gesnes-le-Gandelin;913;879
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72142;217201425;Grandchamp;142;137
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72152;217201524;Juillé;416;407
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72362;217203629;Le Tronchet;173;170
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72164;217201649;Livet-en-Saosnois;66;63
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72186;217201862;Maresché;890;876
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72199;217201995;Moitron-sur-Sarthe;262;258
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72209;217202092;Montreuil-le-Chétif;324;318
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72212;217202126;Moulins-le-Carbonnel;708;697
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72225;217202258;Oisseau-le-Petit;679;671
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72235;217202357;Piacé;376;370
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72254;217202548;Rouessé-Fontaine;267;261
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72266;217202662;Saint-Aubin-de-Locquenay;779;761
